day,setup_id,direction,range_high,range_low,range_points,bias_price,entry_time,entry,stop,target,exit_time,exit_price,reason,bars_held,r_gross,r_net
2023-05-15,setup_ny_fib_NDX100_20230515_SELL,SHORT,13370.0,13316.8,53.20000000000073,13325.4,2023-05-15 14:51:00+00:00,13343.4,13357.4448,13283.9224,2023-05-15 15:14:00+00:00,13357.4448,SL,23,-1.0,-1.126238892686264
2023-05-16,setup_ny_fib_NDX100_20230516_BUY,LONG,13460.7,13379.6,81.10000000000036,13428.9,2023-05-16 14:09:00+00:00,13420.150000000001,13398.7396,13510.819800000001,2023-05-16 14:11:00+00:00,13398.7396,SL,2,-1.0,-1.08281022306916
2023-05-17,setup_ny_fib_NDX100_20230517_SELL,SHORT,13480.9,13417.0,63.899999999999636,13427.1,2023-05-17 14:13:00+00:00,13448.95,13465.819599999999,13377.5098,2023-05-17 14:34:00+00:00,13465.819599999999,SL,21,-1.0,-1.105100298762282
2023-05-19,setup_ny_fib_NDX100_20230519_SELL,SHORT,13874.4,13824.1,50.29999999999927,13832.8,2023-05-19 14:20:00+00:00,13849.25,13862.529199999999,13793.0146,2023-05-19 15:32:00+00:00,13793.0146,TP,72,4.23484848484876,4.101331405506621
2023-05-22,setup_ny_fib_NDX100_20230522_BUY,LONG,13892.4,13792.6,99.79999999999927,13883.3,2023-05-22 14:08:00+00:00,13842.0,13816.1528,13954.0764,2023-05-22 14:08:00+00:00,13816.1528,SL,0,-0.9810226513633329,-1.0483163296289546
2023-05-23,setup_ny_fib_NDX100_20230523_BUY,LONG,13826.0,13771.5,54.5,13811.7,2023-05-23 14:15:00+00:00,13798.75,13784.362,13859.681,2023-05-23 14:51:00+00:00,13784.362,SL,36,-1.0,-1.1232276897414442
2023-05-24,setup_ny_fib_NDX100_20230524_SELL,SHORT,13626.3,13572.4,53.899999999999636,13597.3,2023-05-24 19:18:00+00:00,13599.349999999999,13613.5796,13539.0898,2023-05-24 19:19:00+00:00,13613.5796,SL,1,-1.0,-1.1245994265474735
2023-05-25,setup_ny_fib_NDX100_20230525_SELL,SHORT,13917.0,13805.5,111.5,13854.3,2023-05-25 14:05:00+00:00,13861.25,13890.686,13736.593,2023-05-25 14:46:00+00:00,13890.686,SL,41,-1.0,-1.0602323685283332
2023-05-31,setup_ny_fib_NDX100_20230531_BUY,LONG,14375.0,14286.8,88.20000000000073,14333.8,2023-05-31 14:01:00+00:00,14330.9,14307.6152,14429.5076,2023-05-31 14:11:00+00:00,14307.6152,SL,10,-1.0,-1.0761440940012386
2023-06-01,setup_ny_fib_NDX100_20230601_BUY,LONG,14289.6,14213.9,75.70000000000073,14296.5,2023-06-01 14:22:00+00:00,14251.75,14231.7652,14336.3826,2023-06-01 14:45:00+00:00,14336.3826,TP,23,4.234848484848488,4.146131059605304
2023-06-02,setup_ny_fib_NDX100_20230602_SELL,SHORT,14595.2,14445.8,149.40000000000146,14456.0,2023-06-02 14:42:00+00:00,14520.5,14559.9416,14353.4708,2023-06-02 15:00:00+00:00,14559.9416,SL,18,-1.0,-1.044952537422417
2023-06-05,setup_ny_fib_NDX100_20230605_SELL,SHORT,14622.2,14538.8,83.40000000000146,14568.7,2023-06-05 14:01:00+00:00,14580.5,14602.517600000001,14487.258799999998,2023-06-05 14:01:00+00:00,14602.517600000001,SL,0,-1.0,-1.080526487900585
2023-06-06,setup_ny_fib_NDX100_20230606_BUY,LONG,14531.9,14475.8,56.100000000000364,14511.7,2023-06-06 14:04:00+00:00,14503.849999999999,14489.0396,14566.5698,2023-06-06 14:45:00+00:00,14566.5698,TP,41,4.23484848484897,4.115135310322949
2023-06-07,setup_ny_fib_NDX100_20230607_BUY,LONG,14648.5,14565.6,82.89999999999964,14610.6,2023-06-07 14:01:00+00:00,14607.05,14585.1644,14699.7322,2023-06-07 14:02:00+00:00,14585.1644,SL,1,-1.0,-1.0810121723873245
2023-06-09,setup_ny_fib_NDX100_20230609_BUY,LONG,14652.9,14540.1,112.79999999999927,14645.7,2023-06-09 14:42:00+00:00,14596.5,14566.720800000001,14722.6104,2023-06-09 14:50:00+00:00,14566.720800000001,SL,8,-1.0,-1.0595382011605434
2023-06-12,setup_ny_fib_NDX100_20230612_SELL,SHORT,14621.6,14585.9,35.70000000000073,14590.3,2023-06-12 14:01:00+00:00,14603.75,14613.1748,14563.837399999999,2023-06-12 14:25:00+00:00,14614.3,SL,24,-1.1193871487987548,-1.3075078516253262
2023-06-13,setup_ny_fib_NDX100_20230613_SELL,SHORT,14930.3,14815.9,114.39999999999964,14818.4,2023-06-13 15:11:00+00:00,14873.099999999999,14903.301599999999,14745.2008,2023-06-13 15:18:00+00:00,14903.301599999999,SL,7,-1.0,-1.0587054990464075
2023-06-14,setup_ny_fib_NDX100_20230614_BUY,LONG,14928.2,14859.1,69.10000000000036,14916.8,2023-06-14 18:00:00+00:00,14893.650000000001,14875.4076,14970.9038,2023-06-14 18:01:00+00:00,14875.4076,SL,1,-1.0,-1.0971911590580135
2023-06-16,setup_ny_fib_NDX100_20230616_SELL,SHORT,15280.9,15144.4,136.5,15188.4,2023-06-16 14:29:00+00:00,15212.65,15248.686,15060.043,2023-06-19 11:45:00+00:00,15060.043,TP,1205,4.234848484848477,4.1856476856476785
2023-06-19,setup_ny_fib_NDX100_20230619_SELL,SHORT,15068.0,15052.1,15.899999999999636,15056.5,2023-06-19 14:51:00+00:00,15060.05,15064.2476,15042.2738,2023-06-19 16:02:00+00:00,15064.2476,SL,71,-1.0,-1.422384219553897
2023-06-20,setup_ny_fib_NDX100_20230620_SELL,SHORT,15125.3,15019.9,105.39999999999964,15037.1,2023-06-20 16:38:00+00:00,15072.599999999999,15100.425599999999,14954.7628,2023-06-20 17:21:00+00:00,15100.425599999999,SL,43,-1.0,-1.0637183025702948
2023-06-23,setup_ny_fib_NDX100_20230623_SELL,SHORT,14918.4,14818.5,99.89999999999964,14848.7,2023-06-23 14:05:00+00:00,14868.45,14894.8236,14756.7618,2023-06-23 14:10:00+00:00,14894.8236,SL,5,-1.0,-1.0672263172263199
2023-06-26,setup_ny_fib_NDX100_20230626_BUY,LONG,14972.0,14858.1,113.89999999999964,14962.4,2023-06-26 14:33:00+00:00,14915.05,14884.9804,15042.3902,2023-06-26 14:40:00+00:00,14884.9804,SL,7,-1.0,-1.0589632053635587
2023-06-27,setup_ny_fib_NDX100_20230627_BUY,LONG,14805.2,14733.9,71.30000000000109,14797.8,2023-06-27 14:07:00+00:00,14769.55,14750.7268,14849.263400000002,2023-06-27 14:10:00+00:00,14750.7268,SL,3,-1.0,-1.0941922733647893
2023-06-28,setup_ny_fib_NDX100_20230628_BUY,LONG,14943.7,14862.1,81.60000000000036,14920.8,2023-06-28 14:03:00+00:00,14902.900000000001,14881.357600000001,14994.1288,2023-06-28 14:14:00+00:00,14881.357600000001,SL,11,-1.0,-1.0823028074866299
2023-06-29,setup_ny_fib_NDX100_20230629_SELL,SHORT,14975.3,14915.7,59.599999999998545,14941.8,2023-06-29 14:01:00+00:00,14945.5,14961.2344,14878.867200000002,2023-06-29 14:04:00+00:00,14961.2344,SL,3,-1.0,-1.1126830384380766
2023-07-03,setup_ny_fib_NDX100_20230703_BUY,LONG,15234.1,15182.6,51.5,15226.8,2023-07-03 14:05:00+00:00,15208.35,15194.754,15265.927,2023-07-03 14:21:00+00:00,15194.754,SL,16,-1.0,-1.1304060017652293
2023-07-04,setup_ny_fib_NDX100_20230704_SELL,SHORT,15214.9,15207.0,7.899999999999636,15209.5,2023-07-04 14:01:00+00:00,15210.95,15213.0356,15202.1178,2023-07-04 14:20:00+00:00,15202.1178,TP,19,4.234848484851842,3.38473341005262
2023-07-05,setup_ny_fib_NDX100_20230705_BUY,LONG,15242.5,15139.0,103.5,15222.6,2023-07-05 16:00:00+00:00,15190.75,15163.426,15306.463,2023-07-06 03:26:00+00:00,15163.426,SL,625,-1.0,-1.0648880105401832
2023-07-06,setup_ny_fib_NDX100_20230706_SELL,SHORT,15061.1,14987.8,73.30000000000109,15002.3,2023-07-06 14:30:00+00:00,15024.45,15043.8012,14942.5006,2023-07-06 16:06:00+00:00,15043.8012,SL,96,-1.0,-1.0916222249782999
2023-07-07,setup_ny_fib_NDX100_20230707_BUY,LONG,15129.8,15043.4,86.39999999999964,15122.6,2023-07-07 14:16:00+00:00,15086.599999999999,15063.7904,15183.195199999998,2023-07-07 14:32:00+00:00,15063.7904,SL,16,-1.0,-1.0777304292929337
2023-07-10,setup_ny_fib_NDX100_20230710_SELL,SHORT,15076.1,14943.3,132.8000000000011,14981.5,2023-07-10 14:07:00+00:00,15009.7,15044.7592,14861.229599999999,2023-07-10 14:21:00+00:00,15044.7592,SL,14,-1.0,-1.0505716046002196
2023-07-11,setup_ny_fib_NDX100_20230711_SELL,SHORT,15091.9,15002.1,89.79999999999927,15013.7,2023-07-11 14:32:00+00:00,15047.0,15070.707199999999,14946.6036,2023-07-11 14:47:00+00:00,15070.707199999999,SL,15,-1.0,-1.0747874063575658
2023-07-12,setup_ny_fib_NDX100_20230712_BUY,LONG,15327.0,15267.1,59.899999999999636,15314.1,2023-07-12 15:34:00+00:00,15297.05,15281.2364,15364.0182,2023-07-12 15:38:00+00:00,15281.2364,SL,4,-1.0,-1.11211868265291
2023-07-13,setup_ny_fib_NDX100_20230713_BUY,LONG,15484.4,15415.7,68.69999999999891,15470.4,2023-07-13 14:05:00+00:00,15450.05,15431.9132,15526.8566,2023-07-13 14:26:00+00:00,15431.9132,SL,21,-1.0,-1.0977570464470114
2023-07-14,setup_ny_fib_NDX100_20230714_BUY,LONG,15676.1,15586.5,89.60000000000036,15656.5,2023-07-14 14:48:00+00:00,15631.3,15607.6456,15731.472800000001,2023-07-14 17:02:00+00:00,15607.6456,SL,134,-1.0,-1.0749543425324692
2023-07-17,setup_ny_fib_NDX100_20230717_BUY,LONG,15647.33,15576.33,71.0,15613.25,2023-07-17 14:01:00+00:00,15611.83,15593.086,15691.208,2023-07-17 18:19:00+00:00,15691.208,TP,258,4.234848484848382,4.140258215962342
2023-07-18,setup_ny_fib_NDX100_20230718_BUY,LONG,15683.8,15603.17,80.6299999999992,15651.7,2023-07-18 14:03:00+00:00,15643.485,15622.19868,15733.62934,2023-07-18 14:31:00+00:00,15622.19868,SL,28,-1.0,-1.0832929317984465
2023-07-19,setup_ny_fib_NDX100_20230719_SELL,SHORT,15905.83,15847.02,58.80999999999949,15863.1,2023-07-19 14:01:00+00:00,15876.425,15891.95084,15810.675420000001,2023-07-19 14:41:00+00:00,15891.95084,SL,40,-1.0,-1.1141967197910048
2023-07-24,setup_ny_fib_NDX100_20230724_SELL,SHORT,15512.39,15374.27,138.11999999999898,15399.96,2023-07-24 14:15:00+00:00,15443.33,15479.793679999999,15288.91184,2023-07-24 15:17:00+00:00,15479.793679999999,SL,62,-1.0,-1.0486237264039189
2023-07-25,setup_ny_fib_NDX100_20230725_BUY,LONG,15557.21,15476.67,80.53999999999905,15547.17,2023-07-25 14:28:00+00:00,15516.939999999999,15495.67744,15606.983719999998,2023-07-25 14:52:00+00:00,15495.67744,SL,24,-1.0,-1.0833860080818145
2023-07-26,setup_ny_fib_NDX100_20230726_BUY,LONG,15529.99,15458.98,71.01000000000022,15521.92,2023-07-26 14:11:00+00:00,15494.485,15475.73836,15573.87418,2023-07-26 14:49:00+00:00,15475.73836,SL,38,-1.0,-1.0945769481891094
2023-07-27,setup_ny_fib_NDX100_20230727_BUY,LONG,15794.43,15713.5,80.93000000000029,15763.61,2023-07-27 14:06:00+00:00,15753.965,15732.59948,15844.44474,2023-07-27 14:09:00+00:00,15732.59948,SL,3,-1.0,-1.0829841726295475
2023-07-31,setup_ny_fib_NDX100_20230731_SELL,SHORT,15805.95,15708.23,97.72000000000116,15715.7,2023-07-31 14:11:00+00:00,15757.09,15782.88808,15647.839039999999,2023-08-01 01:55:00+00:00,15782.88808,SL,643,-1.0,-1.0687260447289089
2023-08-01,setup_ny_fib_NDX100_20230801_BUY,LONG,15710.58,15668.33,42.25,15690.47,2023-08-01 14:01:00+00:00,15689.455,15678.301,15736.6905,2023-08-01 14:13:00+00:00,15678.301,SL,12,-1.0,-1.158956428187191
2023-08-03,setup_ny_fib_NDX100_20230803_BUY,LONG,15371.88,15261.22,110.65999999999985,15362.68,2023-08-03 14:10:00+00:00,15316.55,15287.33576,15440.26788,2023-08-03 14:25:00+00:00,15287.33576,SL,15,-1.0,-1.060689581519151
2023-08-04,setup_ny_fib_NDX100_20230804_SELL,SHORT,15498.03,15358.56,139.47000000000116,15365.46,2023-08-04 14:34:00+00:00,15428.295,15465.11508,15272.36754,2023-08-04 15:08:00+00:00,15465.11508,SL,34,-1.0,-1.0481530729971262
2023-08-07,setup_ny_fib_NDX100_20230807_SELL,SHORT,15394.58,15295.2,99.3799999999992,15290.95,2023-08-07 14:10:00+00:00,15344.89,15371.12632,15233.78316,2023-08-07 18:01:00+00:00,15371.12632,SL,231,-1.0,-1.0675780749739294
2023-08-08,setup_ny_fib_NDX100_20230808_SELL,SHORT,15299.06,15195.91,103.14999999999964,15209.21,2023-08-08 18:18:00+00:00,15247.485,15274.7166,15132.1633,2023-08-08 19:42:00+00:00,15274.7166,SL,84,-1.0,-1.0651081831401774
2023-08-10,setup_ny_fib_NDX100_20230810_BUY,LONG,15352.45,15198.95,153.5,15357.95,2023-08-10 14:42:00+00:00,15275.7,15235.176000000001,15447.313,2023-08-10 14:46:00+00:00,15235.176000000001,SL,4,-1.0,-1.0437518507551087
2023-08-11,setup_ny_fib_NDX100_20230811_BUY,LONG,15047.08,14983.2,63.8799999999992,15025.83,2023-08-11 15:07:00+00:00,15015.14,14998.27568,15086.55784,2023-08-11 15:11:00+00:00,14998.27568,SL,4,-1.0,-1.1051332043035313
2023-08-16,setup_ny_fib_NDX100_20230816_BUY,LONG,15061.57,14986.07,75.5,15026.88,2023-08-16 14:01:00+00:00,15023.82,15003.887999999999,15108.229,2023-08-16 15:47:00+00:00,15003.887999999999,SL,106,-1.0,-1.0889524382901836
2023-08-17,setup_ny_fib_NDX100_20230817_SELL,SHORT,14943.45,14849.19,94.26000000000022,14880.18,2023-08-17 17:00:00+00:00,14896.32,14921.20464,14790.93732,2023-08-17 18:15:00+00:00,14790.93732,TP,75,4.234848484848399,4.163599714522609
2023-08-18,setup_ny_fib_NDX100_20230818_SELL,SHORT,14639.62,14567.88,71.7400000000016,14586.96,2023-08-18 14:20:00+00:00,14603.75,14622.68936,14523.544679999999,2023-08-18 14:36:00+00:00,14622.68936,SL,16,-1.0,-1.093614567757304
2023-08-21,setup_ny_fib_NDX100_20230821_BUY,LONG,14856.7,14752.83,103.8700000000008,14853.45,2023-08-21 14:24:00+00:00,14804.765,14777.34332,14920.891660000001,2023-08-21 14:27:00+00:00,14777.34332,SL,3,-1.0,-1.0646568700385985
2023-08-22,setup_ny_fib_NDX100_20230822_SELL,SHORT,15039.72,14947.47,92.25,14958.53,2023-08-22 14:13:00+00:00,14993.595,15017.948999999999,14890.459499999999,2023-08-22 16:16:00+00:00,14890.459499999999,TP,123,4.23484848484861,4.162047302291327
2023-08-25,setup_ny_fib_NDX100_20230825_BUY,LONG,14912.61,14850.51,62.100000000000364,14894.94,2023-08-25 14:02:00+00:00,14881.560000000001,14865.1656,14950.9878,2023-08-25 14:03:00+00:00,14950.9878,TP,1,4.234848484848184,4.12670180061455
2023-08-28,setup_ny_fib_NDX100_20230828_SELL,SHORT,15086.88,14965.0,121.8799999999992,15012.13,2023-08-28 14:02:00+00:00,15025.939999999999,15058.11632,14889.678160000001,2023-08-28 17:05:00+00:00,15058.11632,SL,183,-1.0,-1.0551026344839924
2023-08-30,setup_ny_fib_NDX100_20230830_BUY,LONG,15438.56,15349.09,89.46999999999935,15434.04,2023-08-30 14:22:00+00:00,15393.825,15370.20492,15493.852459999998,2023-08-30 14:25:00+00:00,15370.20492,SL,3,-1.0,-1.0750632512675637
2023-08-31,setup_ny_fib_NDX100_20230831_BUY,LONG,15531.08,15450.95,80.1299999999992,15533.67,2023-08-31 16:23:00+00:00,15491.015,15469.86068,15580.600339999999,2023-08-31 16:49:00+00:00,15469.86068,SL,26,-1.0,-1.0838126680507825
2023-09-01,setup_ny_fib_NDX100_20230901_SELL,SHORT,15620.44,15470.04,150.39999999999964,15487.76,2023-09-01 14:09:00+00:00,15545.240000000002,15584.945600000001,15377.0928,2023-09-06 14:06:00+00:00,15377.0928,TP,3884,4.234848484848588,4.190194833978182
2023-09-07,setup_ny_fib_NDX100_20230907_SELL,SHORT,15219.43,15135.51,83.92000000000007,15170.64,2023-09-07 14:01:00+00:00,15177.470000000001,15199.62488,15083.64744,2023-09-07 14:10:00+00:00,15199.62488,SL,9,-1.0,-1.0800275153826218
2023-09-08,setup_ny_fib_NDX100_20230908_BUY,LONG,15356.55,15255.34,101.20999999999913,15323.19,2023-09-08 14:53:00+00:00,15305.945,15279.22556,15419.097779999998,2023-09-08 15:00:00+00:00,15279.22556,SL,7,-1.0,-1.066356181117571
2023-09-11,setup_ny_fib_NDX100_20230911_SELL,SHORT,15436.5,15340.63,95.8700000000008,15369.25,2023-09-11 15:29:00+00:00,15388.564999999999,15413.874679999999,15281.382339999998,2023-09-11 17:21:00+00:00,15413.874679999999,SL,112,-1.0,-1.0700522487838637
2023-09-12,setup_ny_fib_NDX100_20230912_BUY,LONG,15446.5,15373.13,73.3700000000008,15425.64,2023-09-12 14:22:00+00:00,15409.814999999999,15390.445319999999,15491.84266,2023-09-12 14:25:00+00:00,15390.445319999999,SL,3,-1.0,-1.0915348111068444
2023-09-13,setup_ny_fib_NDX100_20230913_BUY,LONG,15357.39,15290.57,66.81999999999971,15325.01,2023-09-13 14:01:00+00:00,15323.98,15306.33952,15398.68476,2023-09-13 14:04:00+00:00,15306.33952,SL,3,-1.0,-1.1005074691845118
2023-09-14,setup_ny_fib_NDX100_20230914_SELL,SHORT,15433.84,15336.45,97.38999999999942,15372.4,2023-09-14 14:30:00+00:00,15385.145,15410.85596,15276.262980000001,2023-09-14 14:37:00+00:00,15410.85596,SL,7,-1.0,-1.0689589186868158
2023-09-18,setup_ny_fib_NDX100_20230918_BUY,LONG,15249.38,15158.5,90.8799999999992,15214.5,2023-09-18 14:05:00+00:00,15203.939999999999,15179.94768,15305.543839999998,2023-09-18 14:38:00+00:00,15179.94768,SL,33,-1.0,-1.0738986475672234
2023-09-19,setup_ny_fib_NDX100_20230919_SELL,SHORT,15186.83,15118.58,68.25,15113.87,2023-09-19 17:31:00+00:00,15152.705,15170.723,15076.4015,2023-09-19 17:45:00+00:00,15170.723,SL,14,-1.0,-1.0984015984015982
2023-09-20,setup_ny_fib_NDX100_20230920_SELL,SHORT,15247.42,15189.9,57.52000000000044,15217.27,2023-09-20 14:01:00+00:00,15218.66,15233.84528,15154.35264,2023-09-20 15:20:00+00:00,15154.35264,TP,79,4.234848484848617,4.118090677287608
2023-09-21,setup_ny_fib_NDX100_20230921_SELL,SHORT,14840.93,14758.0,82.93000000000029,14758.81,2023-09-21 14:07:00+00:00,14799.465,14821.35852,14706.74926,2023-09-21 14:18:00+00:00,14821.35852,SL,11,-1.0,-1.08098286616314
2023-09-22,setup_ny_fib_NDX100_20230922_BUY,LONG,14782.67,14720.97,61.70000000000073,14763.72,2023-09-22 14:15:00+00:00,14751.82,14735.5312,14820.8006,2023-09-22 14:34:00+00:00,14820.8006,TP,19,4.234848484848464,4.126000687588999
2023-09-25,setup_ny_fib_NDX100_20230925_BUY,LONG,14730.63,14618.25,112.3799999999992,14717.0,2023-09-25 14:08:00+00:00,14674.439999999999,14644.77168,14800.080839999999,2023-09-26 07:13:00+00:00,14644.77168,SL,964,-1.0,-1.0597607144590617
2023-09-26,setup_ny_fib_NDX100_20230926_SELL,SHORT,14679.44,14598.93,80.51000000000022,14613.89,2023-09-26 14:45:00+00:00,14639.185000000001,14660.43964,14549.17482,2023-09-26 17:43:00+00:00,14549.17482,TP,178,4.234848484848698,4.151431405095756
2023-09-27,setup_ny_fib_NDX100_20230927_SELL,SHORT,14645.97,14588.84,57.1299999999992,14603.59,2023-09-27 19:05:00+00:00,14617.404999999999,14632.48732,14553.533660000001,2023-09-27 19:07:00+00:00,14632.48732,SL,2,-1.0,-1.1175548589341588
2023-09-28,setup_ny_fib_NDX100_20230928_BUY,LONG,14592.63,14502.05,90.57999999999993,14609.29,2023-09-28 14:30:00+00:00,14547.34,14523.426879999999,14648.60844,2023-09-28 15:23:00+00:00,14648.60844,TP,53,4.234848484848288,4.160705085743532
2023-09-29,setup_ny_fib_NDX100_20230929_BUY,LONG,14889.19,14823.43,65.76000000000022,14892.54,2023-09-29 14:19:00+00:00,14856.310000000001,14838.94936,14929.82968,2023-09-29 14:23:00+00:00,14838.94936,SL,4,-1.0,-1.102127571333771
2023-10-02,setup_ny_fib_NDX100_20231002_BUY,LONG,14812.25,14700.25,112.0,14807.65,2023-10-02 16:04:00+00:00,14756.25,14726.682,14881.466,2023-10-02 17:11:00+00:00,14726.682,SL,67,-1.0,-1.0599634740259753
2023-10-04,setup_ny_fib_NDX100_20231004_SELL,SHORT,14686.35,14602.28,84.06999999999971,14633.23,2023-10-04 14:01:00+00:00,14644.315,14666.50948,14550.32474,2023-10-04 14:35:00+00:00,14666.50948,SL,34,-1.0,-1.079884728094553
2023-10-05,setup_ny_fib_NDX100_20231005_SELL,SHORT,14777.69,14675.33,102.36000000000058,14673.5,2023-10-05 18:00:00+00:00,14726.51,14753.53304,14612.07152,2023-10-05 18:39:00+00:00,14753.53304,SL,39,-1.0,-1.0656106788873494
2023-10-06,setup_ny_fib_NDX100_20231006_BUY,LONG,14662.38,14565.37,97.0099999999984,14614.28,2023-10-06 14:01:00+00:00,14613.79,14588.264360000001,14722.332179999998,2023-10-06 14:03:00+00:00,14588.264360000001,SL,2,-0.9966810669315905,-1.0659101061121838
2023-10-09,setup_ny_fib_NDX100_20231009_BUY,LONG,14926.5,14813.75,112.75,14911.5,2023-10-09 14:03:00+00:00,14870.125,14840.359,14996.1795,2023-10-09 15:10:00+00:00,14840.359,SL,67,-1.0,-1.0595646039105027
2023-10-11,setup_ny_fib_NDX100_20231011_SELL,SHORT,15247.35,15179.8,67.55000000000109,15176.41,2023-10-11 14:52:00+00:00,15213.575,15231.4082,15138.0541,2023-10-11 15:01:00+00:00,15231.4082,SL,9,-1.0,-1.0994213040845213
2023-10-12,setup_ny_fib_NDX100_20231012_BUY,LONG,15280.36,15232.3,48.06000000000131,15260.05,2023-10-12 14:01:00+00:00,15256.33,15243.64216,15310.061080000001,2023-10-12 14:11:00+00:00,15310.061080000001,TP,10,4.234848484848425,4.095108387243164
2023-10-13,setup_ny_fib_NDX100_20231013_SELL,SHORT,15239.04,15175.8,63.2400000000016,15177.61,2023-10-13 14:01:00+00:00,15207.42,15224.11536,15136.717679999998,2023-10-13 14:40:00+00:00,15136.717679999998,TP,39,4.234848484848687,4.128651313898193
2023-10-16,setup_ny_fib_NDX100_20231016_BUY,LONG,15136.63,15046.0,90.6299999999992,15114.88,2023-10-16 14:03:00+00:00,15091.314999999999,15067.38868,15192.639339999998,2023-10-16 14:30:00+00:00,15192.639339999998,TP,27,4.234848484848688,4.160745990190081
2023-10-17,setup_ny_fib_NDX100_20231017_SELL,SHORT,15020.95,14931.47,89.48000000000138,14967.57,2023-10-17 14:06:00+00:00,14976.21,14999.83272,14876.171359999998,2023-10-17 14:07:00+00:00,14999.83272,SL,1,-1.0,-1.075054862437514
2023-10-18,setup_ny_fib_NDX100_20231018_SELL,SHORT,15078.4,15004.29,74.10999999999876,15030.67,2023-10-18 14:06:00+00:00,15041.345000000001,15060.91004,14958.490020000001,2023-10-18 14:06:00+00:00,15060.91004,SL,0,-1.0,-1.0906208216287852
2023-10-19,setup_ny_fib_NDX100_20231019_SELL,SHORT,14997.27,14909.6,87.67000000000007,14942.33,2023-10-19 14:01:00+00:00,14953.435000000001,14976.579880000001,14855.41994,2023-10-19 14:10:00+00:00,14976.579880000001,SL,9,-1.0,-1.0766044153177727
2023-10-20,setup_ny_fib_NDX100_20231020_SELL,SHORT,14781.7,14707.77,73.93000000000029,14739.62,2023-10-20 14:01:00+00:00,14744.735,14764.25252,14662.08126,2023-10-20 14:29:00+00:00,14662.08126,TP,28,4.234848484848597,4.144007025482855
2023-10-24,setup_ny_fib_NDX100_20231024_BUY,LONG,14738.14,14660.85,77.28999999999905,14727.88,2023-10-24 14:03:00+00:00,14699.494999999999,14679.09044,14785.905219999999,2023-10-24 15:42:00+00:00,14679.09044,SL,99,-1.0,-1.0868923417118568
2023-10-25,setup_ny_fib_NDX100_20231025_SELL,SHORT,14652.04,14509.09,142.95000000000073,14525.37,2023-10-25 14:47:00+00:00,14580.565,14618.303800000002,14420.7469,2023-10-25 17:26:00+00:00,14420.7469,TP,159,4.234848484848384,4.187867658748987
2023-10-27,setup_ny_fib_NDX100_20231027_SELL,SHORT,14272.63,14208.97,63.659999999999854,14219.87,2023-10-27 14:04:00+00:00,14240.8,14257.60624,14169.62812,2023-10-27 14:04:00+00:00,14257.60624,SL,0,-1.0,-1.1054965298603383
2023-10-30,setup_ny_fib_NDX100_20231030_BUY,LONG,14287.95,14263.7,24.25,14279.2,2023-10-30 14:05:00+00:00,14275.825,14269.423,14302.936500000002,2023-10-30 14:11:00+00:00,14269.423,SL,6,-1.0,-1.2769447047797544
2023-10-31,setup_ny_fib_NDX100_20231031_SELL,SHORT,14366.99,14323.2,43.789999999999054,14331.42,2023-10-31 14:04:00+00:00,14345.095000000001,14356.65556,14296.137780000001,2023-10-31 14:34:00+00:00,14296.137780000001,TP,30,4.234848484849209,4.081482211935069
2023-11-01,setup_ny_fib_NDX100_20231101_BUY,LONG,14432.88,14360.52,72.35999999999876,14404.01,2023-11-01 14:01:00+00:00,14396.7,14377.59696,14477.598479999999,2023-11-01 14:42:00+00:00,14477.598479999999,TP,41,4.2348484848483885,4.142036031961308
2023-11-02,setup_ny_fib_NDX100_20231102_BUY,LONG,14871.63,14823.77,47.85999999999876,14861.46,2023-11-02 14:08:00+00:00,14847.7,14835.06496,14901.20748,2023-11-02 14:29:00+00:00,14835.06496,SL,21,-1.0,-1.140324051209957
2023-11-06,setup_ny_fib_NDX100_20231106_SELL,SHORT,15181.38,15121.25,60.1299999999992,15147.25,2023-11-06 15:01:00+00:00,15151.314999999999,15167.18932,15084.08966,2023-11-06 15:40:00+00:00,15167.18932,SL,39,-1.0,-1.1116898235640902
2023-11-09,setup_ny_fib_NDX100_20231109_BUY,LONG,15355.26,15296.82,58.44000000000051,15339.19,2023-11-09 15:04:00+00:00,15326.04,15310.61184,15391.37592,2023-11-09 15:06:00+00:00,15310.61184,SL,2,-1.0,-1.114919731192822
2023-11-10,setup_ny_fib_NDX100_20231110_BUY,LONG,15318.72,15239.89,78.82999999999993,15298.99,2023-11-10 15:02:00+00:00,15279.305,15258.49388,15367.43694,2023-11-10 15:27:00+00:00,15258.49388,SL,25,-1.0,-1.0851948381442216
2023-11-13,setup_ny_fib_NDX100_20231113_SELL,SHORT,15472.75,15399.5,73.25,15417.63,2023-11-13 15:06:00+00:00,15436.125,15455.463,15354.2315,2023-11-13 15:14:00+00:00,15455.463,SL,8,-1.0,-1.0916847657462005
2023-11-14,setup_ny_fib_NDX100_20231114_BUY,LONG,15801.86,15726.23,75.63000000000102,15810.02,2023-11-14 19:06:00+00:00,15764.045,15744.07868,15848.59934,2023-11-14 20:19:00+00:00,15848.59934,TP,73,4.234848484848611,4.146048946425905
2023-11-15,setup_ny_fib_NDX100_20231115_SELL,SHORT,15901.27,15835.24,66.03000000000065,15856.03,2023-11-15 15:18:00+00:00,15868.255000000001,15885.68692,15794.43346,2023-11-15 15:25:00+00:00,15885.68692,SL,7,-1.0,-1.101709966544138
